"site_name","habitat_type","year","value","climate_variable"
"Oak Glen Preserve","Forest",1986,13.3990001678467,"tmean"
"Oak Glen Preserve","Forest",1987,12.5260009765625,"tmean"
"Oak Glen Preserve","Forest",1988,13.3200006484985,"tmean"
"Oak Glen Preserve","Forest",1989,13.4550008773804,"tmean"
"Oak Glen Preserve","Forest",1990,12.9870004653931,"tmean"
"Oak Glen Preserve","Forest",1991,12.8290004730225,"tmean"
"Oak Glen Preserve","Forest",1992,13.2670001983643,"tmean"
"Oak Glen Preserve","Forest",1993,12.8860006332397,"tmean"
"Oak Glen Preserve","Forest",1994,13.0780010223389,"tmean"
"Oak Glen Preserve","Forest",1995,13.7260007858276,"tmean"
"Oak Glen Preserve","Forest",1996,14.4120006561279,"tmean"
"Oak Glen Preserve","Forest",1997,13.9270009994507,"tmean"
"Oak Glen Preserve","Forest",1998,12.41100025177,"tmean"
"Oak Glen Preserve","Forest",1999,13.8010005950928,"tmean"
"Oak Glen Preserve","Forest",2000,14.2920007705688,"tmean"
"Oak Glen Preserve","Forest",2001,14.0080003738403,"tmean"
"Oak Glen Preserve","Forest",2002,14.077000617981,"tmean"
"Oak Glen Preserve","Forest",2003,14.4580011367798,"tmean"
"Oak Glen Preserve","Forest",2004,13.9190006256104,"tmean"
"Oak Glen Preserve","Forest",2005,13.7670001983643,"tmean"
"Oak Glen Preserve","Forest",2006,14.1410007476807,"tmean"
"Oak Glen Preserve","Forest",2007,14.3870010375977,"tmean"
"Oak Glen Preserve","Forest",2008,14.3770008087158,"tmean"
"Oak Glen Preserve","Forest",2009,14.1240005493164,"tmean"
"Oak Glen Preserve","Forest",2010,13.4410009384155,"tmean"
"Oak Glen Preserve","Forest",2011,13.4570007324219,"tmean"
"Oak Glen Preserve","Forest",2012,14.8130006790161,"tmean"
"Oak Glen Preserve","Forest",2013,14.492000579834,"tmean"
"Oak Glen Preserve","Forest",2014,15.7550010681152,"tmean"
"Oak Glen Preserve","Forest",2015,14.7910003662109,"tmean"
"Oak Glen Preserve","Forest",2016,14.7720003128052,"tmean"
"Oak Glen Preserve","Forest",2017,15.1000003814697,"tmean"
"Oak Glen Preserve","Forest",2018,14.9010009765625,"tmean"
"Oak Glen Preserve","Forest",2019,13.4410009384155,"tmean"
"Oak Glen Preserve","Forest",2020,15.0425996780396,"tmean"
"Oak Glen Preserve","Forest",2021,14.4133996963501,"tmean"
"Oak Glen Preserve","Forest",2022,14.2374000549316,"tmean"
"Oak Glen Preserve","Forest",2023,12.5900001525879,"tmean"
"Oak Glen Preserve","Forest",2024,14.1892786026001,"tmean"
"Oak Glen Preserve","Forest",2025,14.4409999847412,"tmean"
"Boruchin Preserve","Dune",1895,17.0310001373291,"tmean"
"Boruchin Preserve","Dune",1896,17.3810005187988,"tmean"
"Boruchin Preserve","Dune",1897,16.4060001373291,"tmean"
"Boruchin Preserve","Dune",1898,17.1770000457764,"tmean"
"Boruchin Preserve","Dune",1899,17.2910003662109,"tmean"
"Boruchin Preserve","Dune",1900,17.4910011291504,"tmean"
"Boruchin Preserve","Dune",1901,17.3380012512207,"tmean"
"Boruchin Preserve","Dune",1902,16.3120002746582,"tmean"
"Boruchin Preserve","Dune",1903,16.7970008850098,"tmean"
"Boruchin Preserve","Dune",1904,17.617000579834,"tmean"
"Boruchin Preserve","Dune",1905,16.8530006408691,"tmean"
"Boruchin Preserve","Dune",1906,17.0180015563965,"tmean"
"Boruchin Preserve","Dune",1907,17.0160007476807,"tmean"
"Boruchin Preserve","Dune",1908,16.8080005645752,"tmean"
"Boruchin Preserve","Dune",1909,16.7370014190674,"tmean"
"Boruchin Preserve","Dune",1910,17.8500003814697,"tmean"
"Boruchin Preserve","Dune",1911,16.8959999084473,"tmean"
"Boruchin Preserve","Dune",1912,16.8200016021729,"tmean"
"Boruchin Preserve","Dune",1913,17.2510013580322,"tmean"
"Boruchin Preserve","Dune",1914,17.7760009765625,"tmean"
"Boruchin Preserve","Dune",1915,17.32200050354,"tmean"
"Boruchin Preserve","Dune",1916,16.7630004882812,"tmean"
"Boruchin Preserve","Dune",1917,17.6270008087158,"tmean"
"Boruchin Preserve","Dune",1918,17.6020011901855,"tmean"
"Boruchin Preserve","Dune",1919,17.0880012512207,"tmean"
"Boruchin Preserve","Dune",1920,16.8900012969971,"tmean"
"Boruchin Preserve","Dune",1921,17.5570011138916,"tmean"
"Boruchin Preserve","Dune",1922,17.2350006103516,"tmean"
"Boruchin Preserve","Dune",1923,17.4600009918213,"tmean"
"Boruchin Preserve","Dune",1924,17.6380004882812,"tmean"
"Boruchin Preserve","Dune",1925,17.7540016174316,"tmean"
"Boruchin Preserve","Dune",1926,18.4479999542236,"tmean"
"Boruchin Preserve","Dune",1927,17.4619998931885,"tmean"
"Boruchin Preserve","Dune",1928,17.5790004730225,"tmean"
"Boruchin Preserve","Dune",1929,17.5980014801025,"tmean"
"Boruchin Preserve","Dune",1930,17.3600006103516,"tmean"
"Boruchin Preserve","Dune",1931,17.9640007019043,"tmean"
"Boruchin Preserve","Dune",1932,16.6710014343262,"tmean"
"Boruchin Preserve","Dune",1933,16.7600002288818,"tmean"
"Boruchin Preserve","Dune",1934,18.2520008087158,"tmean"
"Boruchin Preserve","Dune",1935,16.875,"tmean"
"Boruchin Preserve","Dune",1936,18.1760005950928,"tmean"
"Boruchin Preserve","Dune",1937,17.4820003509521,"tmean"
"Boruchin Preserve","Dune",1938,17.7310009002686,"tmean"
"Boruchin Preserve","Dune",1939,18.0440006256104,"tmean"
"Boruchin Preserve","Dune",1940,18.2100009918213,"tmean"
"Boruchin Preserve","Dune",1941,17.2440013885498,"tmean"
"Boruchin Preserve","Dune",1942,17.451000213623,"tmean"
"Boruchin Preserve","Dune",1943,17.8910007476807,"tmean"
"Boruchin Preserve","Dune",1944,16.6160011291504,"tmean"
"Boruchin Preserve","Dune",1945,17.0380001068115,"tmean"
"Boruchin Preserve","Dune",1946,17.4180011749268,"tmean"
"Boruchin Preserve","Dune",1947,17.6870002746582,"tmean"
"Boruchin Preserve","Dune",1948,16.3819999694824,"tmean"
"Boruchin Preserve","Dune",1949,16.5510005950928,"tmean"
"Boruchin Preserve","Dune",1950,17.1840000152588,"tmean"
"Boruchin Preserve","Dune",1951,16.951000213623,"tmean"
"Boruchin Preserve","Dune",1952,16.8870010375977,"tmean"
"Boruchin Preserve","Dune",1953,17.0799999237061,"tmean"
"Boruchin Preserve","Dune",1954,17.5440006256104,"tmean"
"Boruchin Preserve","Dune",1955,17.2790012359619,"tmean"
"Boruchin Preserve","Dune",1956,17.6800003051758,"tmean"
"Boruchin Preserve","Dune",1957,17.875,"tmean"
"Boruchin Preserve","Dune",1958,18.6070003509521,"tmean"
"Boruchin Preserve","Dune",1959,18.8650016784668,"tmean"
"Boruchin Preserve","Dune",1960,18.2080001831055,"tmean"
"Boruchin Preserve","Dune",1961,18.1040000915527,"tmean"
"Boruchin Preserve","Dune",1962,17.4790000915527,"tmean"
"Boruchin Preserve","Dune",1963,17.7510013580322,"tmean"
"Boruchin Preserve","Dune",1964,17.2190017700195,"tmean"
"Boruchin Preserve","Dune",1965,17.363000869751,"tmean"
"Boruchin Preserve","Dune",1966,18.1070003509521,"tmean"
"Boruchin Preserve","Dune",1967,18.2960014343262,"tmean"
"Boruchin Preserve","Dune",1968,18.1480007171631,"tmean"
"Boruchin Preserve","Dune",1969,17.7030010223389,"tmean"
"Boruchin Preserve","Dune",1970,17.8970012664795,"tmean"
"Boruchin Preserve","Dune",1971,17.5860004425049,"tmean"
"Boruchin Preserve","Dune",1972,18.0810012817383,"tmean"
"Boruchin Preserve","Dune",1973,17.326000213623,"tmean"
"Boruchin Preserve","Dune",1974,17.9530010223389,"tmean"
"Boruchin Preserve","Dune",1975,17.3229999542236,"tmean"
"Boruchin Preserve","Dune",1976,18.2990016937256,"tmean"
"Boruchin Preserve","Dune",1977,18.3960018157959,"tmean"
"Boruchin Preserve","Dune",1978,18.2430000305176,"tmean"
"Boruchin Preserve","Dune",1979,18.1600017547607,"tmean"
"Boruchin Preserve","Dune",1980,18.6230010986328,"tmean"
"Boruchin Preserve","Dune",1981,19.0790004730225,"tmean"
"Boruchin Preserve","Dune",1982,17.1920013427734,"tmean"
"Boruchin Preserve","Dune",1983,18.2610015869141,"tmean"
"Boruchin Preserve","Dune",1984,19.2490005493164,"tmean"
"Boruchin Preserve","Dune",1985,18.2410011291504,"tmean"
"Boruchin Preserve","Dune",1986,18.726001739502,"tmean"
"Boruchin Preserve","Dune",1987,18.189001083374,"tmean"
"Boruchin Preserve","Dune",1988,18.6760005950928,"tmean"
"Boruchin Preserve","Dune",1989,18.5820007324219,"tmean"
"Boruchin Preserve","Dune",1990,18.7920017242432,"tmean"
"Boruchin Preserve","Dune",1991,18.3810005187988,"tmean"
"Boruchin Preserve","Dune",1992,18.9830017089844,"tmean"
"Boruchin Preserve","Dune",1993,18.6389999389648,"tmean"
"Boruchin Preserve","Dune",1994,18.3120002746582,"tmean"
"Boruchin Preserve","Dune",1995,18.8800010681152,"tmean"
"Boruchin Preserve","Dune",1996,19.189001083374,"tmean"
"Boruchin Preserve","Dune",1997,19.3310012817383,"tmean"
"Boruchin Preserve","Dune",1998,18.0090007781982,"tmean"
"Boruchin Preserve","Dune",1999,18.1240005493164,"tmean"
"Boruchin Preserve","Dune",2000,18.8190002441406,"tmean"
"Boruchin Preserve","Dune",2001,18.1900005340576,"tmean"
"Boruchin Preserve","Dune",2002,18.3090000152588,"tmean"
"Boruchin Preserve","Dune",2003,19.0210018157959,"tmean"
"Boruchin Preserve","Dune",2004,18.5930004119873,"tmean"
"Boruchin Preserve","Dune",2005,18.5650005340576,"tmean"
"Boruchin Preserve","Dune",2006,18.7580013275146,"tmean"
"Boruchin Preserve","Dune",2007,18.6080017089844,"tmean"
"Boruchin Preserve","Dune",2008,19.0690002441406,"tmean"
"Boruchin Preserve","Dune",2009,18.9150009155273,"tmean"
"Boruchin Preserve","Dune",2010,18.0470008850098,"tmean"
"Boruchin Preserve","Dune",2011,18.1190013885498,"tmean"
"Boruchin Preserve","Dune",2012,19.3500003814697,"tmean"
"Boruchin Preserve","Dune",2013,18.8860015869141,"tmean"
"Boruchin Preserve","Dune",2014,20.1500015258789,"tmean"
"Boruchin Preserve","Dune",2015,19.8870010375977,"tmean"
"Boruchin Preserve","Dune",2016,19.7450008392334,"tmean"
"Boruchin Preserve","Dune",2017,19.9260005950928,"tmean"
"Boruchin Preserve","Dune",2018,19.5370006561279,"tmean"
"Boruchin Preserve","Dune",2019,18.4060001373291,"tmean"
"Boruchin Preserve","Dune",2020,19.7544002532959,"tmean"
"Boruchin Preserve","Dune",2021,19.164098739624,"tmean"
"Boruchin Preserve","Dune",2022,19.8496990203857,"tmean"
"Boruchin Preserve","Dune",2023,18.1770000457764,"tmean"
"Boruchin Preserve","Dune",2024,19.0488910675049,"tmean"
"Boruchin Preserve","Dune",2025,19.4740009307861,"tmean"
"University of Redlands","Urban",1895,16.4240016937256,"tmean"
"University of Redlands","Urban",1896,17.0900001525879,"tmean"
"University of Redlands","Urban",1897,16.1909999847412,"tmean"
"University of Redlands","Urban",1898,17.2880001068115,"tmean"
"University of Redlands","Urban",1899,17.3410015106201,"tmean"
"University of Redlands","Urban",1900,17.4890003204346,"tmean"
"University of Redlands","Urban",1901,17.4460010528564,"tmean"
"University of Redlands","Urban",1902,16.6860008239746,"tmean"
"University of Redlands","Urban",1903,17.1340007781982,"tmean"
"University of Redlands","Urban",1904,18.0810012817383,"tmean"
"University of Redlands","Urban",1905,17.1450004577637,"tmean"
"University of Redlands","Urban",1906,17.3500003814697,"tmean"
"University of Redlands","Urban",1907,16.8130016326904,"tmean"
"University of Redlands","Urban",1908,16.8660011291504,"tmean"
"University of Redlands","Urban",1909,16.6330013275146,"tmean"
"University of Redlands","Urban",1910,17.82200050354,"tmean"
"University of Redlands","Urban",1911,16.5950012207031,"tmean"
"University of Redlands","Urban",1912,16.5010013580322,"tmean"
"University of Redlands","Urban",1913,16.6389999389648,"tmean"
"University of Redlands","Urban",1914,17.1300010681152,"tmean"
"University of Redlands","Urban",1915,16.6909999847412,"tmean"
"University of Redlands","Urban",1916,16.5110015869141,"tmean"
"University of Redlands","Urban",1917,17.1120014190674,"tmean"
"University of Redlands","Urban",1918,17.2230014801025,"tmean"
"University of Redlands","Urban",1919,16.7020015716553,"tmean"
"University of Redlands","Urban",1920,16.2720012664795,"tmean"
"University of Redlands","Urban",1921,16.8560009002686,"tmean"
"University of Redlands","Urban",1922,16.4340000152588,"tmean"
"University of Redlands","Urban",1923,16.8210010528564,"tmean"
"University of Redlands","Urban",1924,16.818000793457,"tmean"
"University of Redlands","Urban",1925,17.0380001068115,"tmean"
"University of Redlands","Urban",1926,17.8640003204346,"tmean"
"University of Redlands","Urban",1927,17.1340007781982,"tmean"
"University of Redlands","Urban",1928,17.3900012969971,"tmean"
"University of Redlands","Urban",1929,17.8150005340576,"tmean"
"University of Redlands","Urban",1930,17.2020015716553,"tmean"
"University of Redlands","Urban",1931,17.9380016326904,"tmean"
"University of Redlands","Urban",1932,16.5790004730225,"tmean"
"University of Redlands","Urban",1933,16.863000869751,"tmean"
"University of Redlands","Urban",1934,18.3050003051758,"tmean"
"University of Redlands","Urban",1935,16.8840007781982,"tmean"
"University of Redlands","Urban",1936,17.9820003509521,"tmean"
"University of Redlands","Urban",1937,17.3560009002686,"tmean"
"University of Redlands","Urban",1938,17.435001373291,"tmean"
"University of Redlands","Urban",1939,17.5710010528564,"tmean"
"University of Redlands","Urban",1940,17.6820011138916,"tmean"
"University of Redlands","Urban",1941,16.8030014038086,"tmean"
"University of Redlands","Urban",1942,17.1650009155273,"tmean"
"University of Redlands","Urban",1943,17.6160011291504,"tmean"
"University of Redlands","Urban",1944,16.2320003509521,"tmean"
"University of Redlands","Urban",1945,16.6690006256104,"tmean"
"University of Redlands","Urban",1946,17.1410007476807,"tmean"
"University of Redlands","Urban",1947,17.3940010070801,"tmean"
"University of Redlands","Urban",1948,16.0550003051758,"tmean"
"University of Redlands","Urban",1949,16.4090003967285,"tmean"
"University of Redlands","Urban",1950,17.2870006561279,"tmean"
"University of Redlands","Urban",1951,16.7390003204346,"tmean"
"University of Redlands","Urban",1952,16.6020011901855,"tmean"
"University of Redlands","Urban",1953,16.7250003814697,"tmean"
"University of Redlands","Urban",1954,17.0500011444092,"tmean"
"University of Redlands","Urban",1955,16.7779998779297,"tmean"
"University of Redlands","Urban",1956,17.1610012054443,"tmean"
"University of Redlands","Urban",1957,17.4130001068115,"tmean"
"University of Redlands","Urban",1958,18.234001159668,"tmean"
"University of Redlands","Urban",1959,18.5800018310547,"tmean"
"University of Redlands","Urban",1960,17.9690017700195,"tmean"
"University of Redlands","Urban",1961,17.871000289917,"tmean"
"University of Redlands","Urban",1962,17.3950004577637,"tmean"
"University of Redlands","Urban",1963,17.480001449585,"tmean"
"University of Redlands","Urban",1964,16.8030014038086,"tmean"
"University of Redlands","Urban",1965,17.0080013275146,"tmean"
"University of Redlands","Urban",1966,17.7410011291504,"tmean"
"University of Redlands","Urban",1967,17.5520000457764,"tmean"
"University of Redlands","Urban",1968,17.6600017547607,"tmean"
"University of Redlands","Urban",1969,17.3470001220703,"tmean"
"University of Redlands","Urban",1970,17.484001159668,"tmean"
"University of Redlands","Urban",1971,17.0510005950928,"tmean"
"University of Redlands","Urban",1972,17.6120014190674,"tmean"
"University of Redlands","Urban",1973,16.6620006561279,"tmean"
"University of Redlands","Urban",1974,17.2760009765625,"tmean"
"University of Redlands","Urban",1975,16.6830005645752,"tmean"
"University of Redlands","Urban",1976,17.5100002288818,"tmean"
"University of Redlands","Urban",1977,17.8240013122559,"tmean"
"University of Redlands","Urban",1978,17.875,"tmean"
"University of Redlands","Urban",1979,17.6990013122559,"tmean"
"University of Redlands","Urban",1980,18.1000003814697,"tmean"
"University of Redlands","Urban",1981,18.7450008392334,"tmean"
"University of Redlands","Urban",1982,16.6440010070801,"tmean"
"University of Redlands","Urban",1983,17.6610012054443,"tmean"
"University of Redlands","Urban",1984,18.9070014953613,"tmean"
"University of Redlands","Urban",1985,17.9320011138916,"tmean"
"University of Redlands","Urban",1986,18.6780014038086,"tmean"
"University of Redlands","Urban",1987,17.9950008392334,"tmean"
"University of Redlands","Urban",1988,18.6700000762939,"tmean"
"University of Redlands","Urban",1989,18.3080005645752,"tmean"
"University of Redlands","Urban",1990,18.4950008392334,"tmean"
"University of Redlands","Urban",1991,18.0910015106201,"tmean"
"University of Redlands","Urban",1992,18.730001449585,"tmean"
"University of Redlands","Urban",1993,18.3240013122559,"tmean"
"University of Redlands","Urban",1994,17.9110012054443,"tmean"
"University of Redlands","Urban",1995,18.44700050354,"tmean"
"University of Redlands","Urban",1996,18.935001373291,"tmean"
"University of Redlands","Urban",1997,18.9460010528564,"tmean"
"University of Redlands","Urban",1998,17.4520015716553,"tmean"
"University of Redlands","Urban",1999,17.9520015716553,"tmean"
"University of Redlands","Urban",2000,18.5690002441406,"tmean"
"University of Redlands","Urban",2001,18.0490016937256,"tmean"
"University of Redlands","Urban",2002,18.4090003967285,"tmean"
"University of Redlands","Urban",2003,18.9200000762939,"tmean"
"University of Redlands","Urban",2004,18.4120006561279,"tmean"
"University of Redlands","Urban",2005,18.2960014343262,"tmean"
"University of Redlands","Urban",2006,18.4870014190674,"tmean"
"University of Redlands","Urban",2007,18.5729999542236,"tmean"
"University of Redlands","Urban",2008,18.8400001525879,"tmean"
"University of Redlands","Urban",2009,18.4340000152588,"tmean"
"University of Redlands","Urban",2010,17.6160011291504,"tmean"
"University of Redlands","Urban",2011,17.9630012512207,"tmean"
"University of Redlands","Urban",2012,19.363000869751,"tmean"
"University of Redlands","Urban",2013,18.5060005187988,"tmean"
"University of Redlands","Urban",2014,19.7170009613037,"tmean"
"University of Redlands","Urban",2015,19.3770008087158,"tmean"
"University of Redlands","Urban",2016,19.4720001220703,"tmean"
"University of Redlands","Urban",2017,20.1510009765625,"tmean"
"University of Redlands","Urban",2018,19.238000869751,"tmean"
"University of Redlands","Urban",2019,18.0390014648438,"tmean"
"University of Redlands","Urban",2020,19.3892993927002,"tmean"
"University of Redlands","Urban",2021,18.7992992401123,"tmean"
"University of Redlands","Urban",2022,19.3397998809814,"tmean"
"University of Redlands","Urban",2023,17.7430000305176,"tmean"
"University of Redlands","Urban",2024,18.7321128845215,"tmean"
"University of Redlands","Urban",2025,19.1299991607666,"tmean"
"Angelus Oaks","Forest",1895,513.764038085938,"ppt"
"Angelus Oaks","Forest",1896,513.408996582031,"ppt"
"Angelus Oaks","Forest",1897,548.418029785156,"ppt"
"Angelus Oaks","Forest",1898,262.864013671875,"ppt"
"Angelus Oaks","Forest",1899,421.31103515625,"ppt"
"Angelus Oaks","Forest",1900,398.81201171875,"ppt"
"Angelus Oaks","Forest",1901,511.504028320312,"ppt"
"Angelus Oaks","Forest",1902,484.150024414062,"ppt"
"Angelus Oaks","Forest",1903,460.015014648438,"ppt"
"Angelus Oaks","Forest",1904,445.842010498047,"ppt"
"Angelus Oaks","Forest",1905,822.77001953125,"ppt"
"Angelus Oaks","Forest",1906,1096.29504394531,"ppt"
"Angelus Oaks","Forest",1907,782.20703125,"ppt"
"Angelus Oaks","Forest",1908,668.443054199219,"ppt"
"Angelus Oaks","Forest",1909,1133.0791015625,"ppt"
"Angelus Oaks","Forest",1910,316.019012451172,"ppt"
"Angelus Oaks","Forest",1911,723.253051757812,"ppt"
"Angelus Oaks","Forest",1912,504.468017578125,"ppt"
"Angelus Oaks","Forest",1913,571.884033203125,"ppt"
"Angelus Oaks","Forest",1914,1029.80407714844,"ppt"
"Angelus Oaks","Forest",1915,802.47802734375,"ppt"
"Angelus Oaks","Forest",1916,1011.8720703125,"ppt"
"Angelus Oaks","Forest",1917,409.012023925781,"ppt"
"Angelus Oaks","Forest",1918,849.993041992188,"ppt"
"Angelus Oaks","Forest",1919,466.5830078125,"ppt"
"Angelus Oaks","Forest",1920,707.43603515625,"ppt"
"Angelus Oaks","Forest",1921,1232.65405273438,"ppt"
"Angelus Oaks","Forest",1922,844.901062011719,"ppt"
"Angelus Oaks","Forest",1923,455.195007324219,"ppt"
"Angelus Oaks","Forest",1924,559.411010742188,"ppt"
"Angelus Oaks","Forest",1925,504.560028076172,"ppt"
"Angelus Oaks","Forest",1926,898.947021484375,"ppt"
"Angelus Oaks","Forest",1927,818.429016113281,"ppt"
"Angelus Oaks","Forest",1928,392.255004882812,"ppt"
"Angelus Oaks","Forest",1929,417.494018554688,"ppt"
"Angelus Oaks","Forest",1930,700.813049316406,"ppt"
"Angelus Oaks","Forest",1931,856.166015625,"ppt"
"Angelus Oaks","Forest",1932,647.476013183594,"ppt"
"Angelus Oaks","Forest",1933,530.830017089844,"ppt"
"Angelus Oaks","Forest",1934,505.060028076172,"ppt"
"Angelus Oaks","Forest",1935,600.0810546875,"ppt"
"Angelus Oaks","Forest",1936,979.536071777344,"ppt"
"Angelus Oaks","Forest",1937,772.002014160156,"ppt"
"Angelus Oaks","Forest",1938,1265.92504882812,"ppt"
"Angelus Oaks","Forest",1939,690.997009277344,"ppt"
"Angelus Oaks","Forest",1940,788.201049804688,"ppt"
"Angelus Oaks","Forest",1941,932.153015136719,"ppt"
"Angelus Oaks","Forest",1942,290.194000244141,"ppt"
"Angelus Oaks","Forest",1943,963.668029785156,"ppt"
"Angelus Oaks","Forest",1944,717.486022949219,"ppt"
"Angelus Oaks","Forest",1945,847.420043945312,"ppt"
"Angelus Oaks","Forest",1946,895.783020019531,"ppt"
"Angelus Oaks","Forest",1947,223.493011474609,"ppt"
"Angelus Oaks","Forest",1948,419.740020751953,"ppt"
"Angelus Oaks","Forest",1949,590.946044921875,"ppt"
"Angelus Oaks","Forest",1950,345.390014648438,"ppt"
"Angelus Oaks","Forest",1951,694.60205078125,"ppt"
"Angelus Oaks","Forest",1952,826.551025390625,"ppt"
"Angelus Oaks","Forest",1953,240.174011230469,"ppt"
"Angelus Oaks","Forest",1954,695.554016113281,"ppt"
"Angelus Oaks","Forest",1955,437.915008544922,"ppt"
"Angelus Oaks","Forest",1956,359.159027099609,"ppt"
"Angelus Oaks","Forest",1957,642.507019042969,"ppt"
"Angelus Oaks","Forest",1958,804.799011230469,"ppt"
"Angelus Oaks","Forest",1959,334.713012695312,"ppt"
"Angelus Oaks","Forest",1960,416.214019775391,"ppt"
"Angelus Oaks","Forest",1961,276.007019042969,"ppt"
"Angelus Oaks","Forest",1962,482.273010253906,"ppt"
"Angelus Oaks","Forest",1963,592.931030273438,"ppt"
"Angelus Oaks","Forest",1964,464.620025634766,"ppt"
"Angelus Oaks","Forest",1965,1089.19299316406,"ppt"
"Angelus Oaks","Forest",1966,698.797058105469,"ppt"
"Angelus Oaks","Forest",1967,714.033020019531,"ppt"
"Angelus Oaks","Forest",1968,327.267028808594,"ppt"
"Angelus Oaks","Forest",1969,1328.623046875,"ppt"
"Angelus Oaks","Forest",1970,550.480041503906,"ppt"
"Angelus Oaks","Forest",1971,486.396026611328,"ppt"
"Angelus Oaks","Forest",1972,250.043014526367,"ppt"
"Angelus Oaks","Forest",1973,608.47705078125,"ppt"
"Angelus Oaks","Forest",1974,551.31103515625,"ppt"
"Angelus Oaks","Forest",1975,420.951019287109,"ppt"
"Angelus Oaks","Forest",1976,717.640014648438,"ppt"
"Angelus Oaks","Forest",1977,597.679016113281,"ppt"
"Angelus Oaks","Forest",1978,1282.02807617188,"ppt"
"Angelus Oaks","Forest",1979,605.496032714844,"ppt"
"Angelus Oaks","Forest",1980,1090.22106933594,"ppt"
"Angelus Oaks","Forest",1981,379.685028076172,"ppt"
"Angelus Oaks","Forest",1982,1118.15905761719,"ppt"
"Angelus Oaks","Forest",1983,1145.47802734375,"ppt"
"Angelus Oaks","Forest",1984,509.863037109375,"ppt"
"Angelus Oaks","Forest",1985,544.217041015625,"ppt"
"Angelus Oaks","Forest",1986,637.236022949219,"ppt"
"Angelus Oaks","Forest",1987,589.703002929688,"ppt"
"Angelus Oaks","Forest",1988,430.172027587891,"ppt"
"Angelus Oaks","Forest",1989,319.883026123047,"ppt"
"Angelus Oaks","Forest",1990,406.971008300781,"ppt"
"Angelus Oaks","Forest",1991,737.112060546875,"ppt"
"Angelus Oaks","Forest",1992,843.652038574219,"ppt"
"Angelus Oaks","Forest",1993,1265.01403808594,"ppt"
"Angelus Oaks","Forest",1994,515.7060546875,"ppt"
"Angelus Oaks","Forest",1995,1127.67102050781,"ppt"
"Angelus Oaks","Forest",1996,713.490051269531,"ppt"
"Angelus Oaks","Forest",1997,486.492034912109,"ppt"
"Angelus Oaks","Forest",1998,935.620056152344,"ppt"
"Angelus Oaks","Forest",1999,241.360015869141,"ppt"
"Angelus Oaks","Forest",2000,422.787017822266,"ppt"
"Angelus Oaks","Forest",2001,361.759002685547,"ppt"
"Angelus Oaks","Forest",2002,302.009002685547,"ppt"
"Angelus Oaks","Forest",2003,498.676025390625,"ppt"
"Angelus Oaks","Forest",2004,569.10205078125,"ppt"
"Angelus Oaks","Forest",2005,874.675048828125,"ppt"
"Angelus Oaks","Forest",2006,552.231018066406,"ppt"
"Angelus Oaks","Forest",2007,291.601013183594,"ppt"
"Angelus Oaks","Forest",2008,647.885009765625,"ppt"
"Angelus Oaks","Forest",2009,354.814025878906,"ppt"
"Angelus Oaks","Forest",2010,1195.82800292969,"ppt"
"Angelus Oaks","Forest",2011,427.564025878906,"ppt"
"Angelus Oaks","Forest",2012,326.797302246094,"ppt"
"Angelus Oaks","Forest",2013,224.516006469727,"ppt"
"Angelus Oaks","Forest",2014,469.64501953125,"ppt"
"Angelus Oaks","Forest",2015,298.840026855469,"ppt"
"Angelus Oaks","Forest",2016,490.85302734375,"ppt"
"Angelus Oaks","Forest",2017,397.788024902344,"ppt"
"Angelus Oaks","Forest",2018,454.569030761719,"ppt"
"Angelus Oaks","Forest",2019,904.505065917969,"ppt"
"Angelus Oaks","Forest",2020,416.413879394531,"ppt"
"Angelus Oaks","Forest",2021,484.004699707031,"ppt"
"Angelus Oaks","Forest",2022,293.290679931641,"ppt"
"Angelus Oaks","Forest",2023,791.203002929688,"ppt"
"Angelus Oaks","Forest",2024,523.283203125,"ppt"
"Angelus Oaks","Forest",2025,559.947998046875,"ppt"
"Forest Falls","Forest",1895,842.933044433594,"ppt"
"Forest Falls","Forest",1896,1026.13000488281,"ppt"
"Forest Falls","Forest",1897,768.432006835938,"ppt"
"Forest Falls","Forest",1898,340.89501953125,"ppt"
"Forest Falls","Forest",1899,867.303039550781,"ppt"
"Forest Falls","Forest",1900,672.542053222656,"ppt"
"Forest Falls","Forest",1901,911.183044433594,"ppt"
"Forest Falls","Forest",1902,786.950012207031,"ppt"
"Forest Falls","Forest",1903,669.996032714844,"ppt"
"Forest Falls","Forest",1904,712.077026367188,"ppt"
"Forest Falls","Forest",1905,1208.2490234375,"ppt"
"Forest Falls","Forest",1906,1645.39111328125,"ppt"
"Forest Falls","Forest",1907,1399.58911132812,"ppt"
"Forest Falls","Forest",1908,1042.17004394531,"ppt"
"Forest Falls","Forest",1909,1744.50012207031,"ppt"
"Forest Falls","Forest",1910,477.956024169922,"ppt"
"Forest Falls","Forest",1911,1280.38208007812,"ppt"
"Forest Falls","Forest",1912,895.817016601562,"ppt"
"Forest Falls","Forest",1913,916.538024902344,"ppt"
"Forest Falls","Forest",1914,1575.22106933594,"ppt"
"Forest Falls","Forest",1915,1227.78405761719,"ppt"
"Forest Falls","Forest",1916,1609.61413574219,"ppt"
"Forest Falls","Forest",1917,650.866027832031,"ppt"
"Forest Falls","Forest",1918,1090.50500488281,"ppt"
"Forest Falls","Forest",1919,667.453002929688,"ppt"
"Forest Falls","Forest",1920,919.735046386719,"ppt"
